platform,forum_url,forum_title,date,username,body,blockquote,media
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 20:45:25+00:00,Jjxjjjyy,User taste problem,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 20:47:16+00:00,icansing,both very ugly...........,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 20:48:00+00:00,fandango,The Nike nicer.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 20:54:03+00:00,Jurchen King,Nike. 10 char.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 20:58:04+00:00,Nevereatrice,Bought Nike cos cheaper ...,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 20:58:40+00:00,Nevereatrice,"zzzzzzz said:
u how old?
why come still ware such shoe?

18 years old jc mei mei","u how old?
why come still ware such shoe?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 20:59:19+00:00,whatmeworry,"Nike can wear to school, because all white. Pass discipline master criteria.

I will buy it for my XMM GF to wear to school.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:22:41+00:00,deathan9el,"am done w/ white shoes, what more sneakers",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:23:38+00:00,Joe Maya,"No Gucci, no talk.
Master of white sneaker.",,https://cache.net-a-porter.com/images/products/1137744/1137744_in_920_q80.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:25:11+00:00,SimpliCity2k,nikeeeeeeee,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:26:16+00:00,TwMilkTeaTw,Nike lo if really must choose between that 2,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:30:37+00:00,thisisnotme1212,"huais naos all buys whites shoes
laters also becums bracks",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:32:02+00:00,Baffling,Authentic Edmw taste!,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:48:28+00:00,Nevereatrice,"Joe Maya said:
No Gucci, no talk.
Master of white sneaker.



I prefer got a bee in the middle that one","No Gucci, no talk.
Master of white sneaker.",https://cache.net-a-porter.com/images/products/1137744/1137744_in_920_q80.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:50:33+00:00,KnobKnob,"ts 18 years old only???

Sent from Samsung SM-G975F using GAGT",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:50:38+00:00,PiPiChew,"If you're going for Adidas, got consider Stan Smith or Superstar?

Sent from A Young Urban Professional Who Is Highly Sought After By At Least 3 Companies - Telco, Utility And Credit Card using GAGT",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/edmw-fashion-experts-which-shoe-nicer.6461098/,Edmw fashion experts which shoe nicer,2021-02-06 21:51:35+00:00,canot_lidat_lah,Ginna shoes,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:39:08+00:00,Empyrean Cobalt,realli glass-hearted wumaos,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:40:43+00:00,spark7,"1.koln said:
No wonder she left China
All smart Chinese with the ability to move would do the same
Yes many run to Singapore. Can find them here but still kbkp gum ccp kkj","No wonder she left China
All smart Chinese with the ability to move would do the same",
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:41:42+00:00,Acetone,yah lor… she already gave up SG citizenship after milking it to the max. Lol,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:44:32+00:00,whatheheck,"Water Bottle said:
Wear Adidas cannot meh?.. Nike & UA kym?
Nike also. Is last time they criticised the alleged forced labour thing in xinjiang cotton thing and kena. Quite a lot of brands tio also",Wear Adidas cannot meh?.. Nike & UA kym?,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:45:10+00:00,tokong,"zuoom said:
French liao ah? Fast Sia.
Justin_T said:
wait French citizen? I think she is still Singaporean I think just that she married French.

side track I think Adidas should just close down in China sua

Read from weixin articles, not verified de",French liao ah? Fast Sia.,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:45:49+00:00,Audioexp,"Something to do with Adidas' statement over Xinjiang cotton. Good for Sinkie, can buy cheaper Adidas' shoes now.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:47:55+00:00,xdivider,gongli: my money in overseas and i dun need ur sponsorship. what can u do to me....,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:48:25+00:00,xdivider,"Audioexp said:
Something to do with Adidas' statement over Xinjiang cotton. Good for Sinkie, can buy cheaper Adidas' shoes now.
they still went to q. is mouth say boyuao, body very honest......","Something to do with Adidas' statement over Xinjiang cotton. Good for Sinkie, can buy cheaper Adidas' shoes now.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:51:40+00:00,Water Bottle,"whatheheck said:
Nike also. Is last time they criticised the alleged forced labour thing in xinjiang cotton thing and kena. Quite a lot of brands tio also
Ohh. No wonder. These people really

This cannot, that cannot. The earth must follow their instructions on how to spin",Nike also. Is last time they criticised the alleged forced labour thing in xinjiang cotton thing and kena. Quite a lot of brands tio also,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:54:23+00:00,Instigator,"curiosity_20 said:


Chinese-born actress Gong Li, who's a Singapore citizen, is the latest celebrity to draw the ire of Chinese netizens, after she appeared to wear a white top from Adidas in a photoshoot with Vogue magazine's Chinese .

Commenters on Chinese social media site Weibo called for boycotts of the actress in China, accusing her of insulting the country, and pointing out that she was no longer a ""Chinese citizen"".

According to the , Gong gave up her Chinese citizenship to become a Singaporean citizen in 2008, a move that was criticised by Chinese netizens at the time.

Although her outfit did not feature any Adidas logo, social media users noticed that the brand was included in Gong's outfit credits on Weibo.

See
Click to expand...
And there they are queuing up for Apple Iphone…","Chinese-born actress Gong Li, who's a Singapore citizen, is the latest celebrity to draw the ire of Chinese netizens, after she appeared to wear a white top from Adidas in a photoshoot with Vogue magazine's Chinese .

Commenters on Chinese social media site Weibo called for boycotts of the actress in China, accusing her of insulting the country, and pointing out that she was no longer a ""Chinese citizen"".

According to the , Gong gave up her Chinese citizenship to become a Singaporean citizen in 2008, a move that was criticised by Chinese netizens at the time.

Although her outfit did not feature any Adidas logo, social media users noticed that the brand was included in Gong's outfit credits on Weibo.

See",https://static.mothership.sg/1/2021/09/gong-li-adidas.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:54:41+00:00,WhiteAnt,"These prc should not buy ifone then

Best move to stop sarporting amdk

Also boicock lv brands which they love so much",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:55:10+00:00,recruit,"CCP should go raid tiong celebrities houses. Probably will find a lot of Nike, Adidas and D&G inside their wardrobe.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:56:00+00:00,WhiteAnt,"tokong said:
She is now a French citizen and lives with her French husband in France.

This bunch of netizens...... dunno what to say about them... ignorant fools who cry father cry mother

People's life not your freakin business.
Wow so she also prefer amdk

Not surprising since many girls go crazy over them due to...","She is now a French citizen and lives with her French husband in France.

This bunch of netizens...... dunno what to say about them... ignorant fools who cry father cry mother

People's life not your freakin business.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:56:29+00:00,lunokhod,"Bunknifer said:
she is not chinese right, SG citizenship liao, and like to jiak French saugages.
please also bun knife 赵薇","she is not chinese right, SG citizenship liao, and like to jiak French saugages.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:58:51+00:00,Bunknifer,"lunokhod said:
please also bun knife 赵薇
siang kar pager",please also bun knife 赵薇,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:59:40+00:00,mrclubbie,glass heart shatter,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:59:53+00:00,diablodestroyer,"recruit said:
CCP should go raid tiong celebrities houses. Probably will find a lot of Nike, Adidas and D&G inside their wardrobe.
Can also raid ccp officials, sure can find plenty of iPhone","CCP should go raid tiong celebrities houses. Probably will find a lot of Nike, Adidas and D&G inside their wardrobe.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 10:59:57+00:00,Smarty22,"Even Xi’s daughter went to Harvard
So much for patriotism
Why Ma Yun wants to be called Jack Ma he ashamed of his Chinese name ?
Many are just 崇洋媚外",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:00:07+00:00,tank_t,Best to reply with namwee latest song,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/chinese-netizens-angry-at-gong-li-for-wearing-adidas-point-out-that-shes-not-a-chinese-citizen.6623335/page-2,"Chinese netizens angry at Gong Li for wearing Adidas, point out that she's not a Chinese citizen",2021-10-17 11:00:34+00:00,chech01,"Here also many red eyes when they see our elites flaunting their wealth.

Should be glad with the usave and cdc vouchers la you cao peasants. Wait till lao wong up their gst then they cry.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-10-14 17:06:47+00:00,GreenBandit,Any buttie can help me,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-10-14 17:46:33+00:00,kevinchiak,"GreenBandit said:
Any buttie can help me

You can try Queensway Shopping Centre or shop in ebay.",Any buttie can help me,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-10-14 21:53:08+00:00,Timbre70,SAFE emart.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-11-12 02:44:04+00:00,paultheintern,"IMM has a few factory outlets. There is Adidas, Nike,new Balance. You can also shop many other stuffs",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-11-12 07:48:40+00:00,oaz,"Decathlon outlet
Posted with mobile device HardwareZone Forums app",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-11-27 00:12:54+00:00,cupid_sydney,Can try decathlon at city square,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-11-30 08:51:39+00:00,mystic.1,"i find the new model not bad (Quote from nilaopeh). but thats just me.

nilaopeh said:
SAF just released new Adidas Duramo running shoes! go to your nearest emart and get it now!






Click to expand...",SAF just released new Adidas Duramo running shoes! go to your nearest emart and get it now!,https://d2xngy2dw7hums.cloudfront.net/media/photos/products/2016/11/13/adidas_running_shoes_lite_1479003095_9312227d.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-12-01 00:43:02+00:00,InTheLoop,Queensway shops are clearing sales on running shoes old model but still good for running.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-12-01 22:46:04+00:00,FrogGreen,Royal sporting house having sale now. u might want to check them out!,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-12-01 23:57:32+00:00,sydney16,Usually asics is a good buy if they are clearing !,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-find-cheap-running-shoes-in-sg.5482436/,Where to find cheap running shoes in SG?,2016-12-02 02:41:31+00:00,missymousiee,"queensway usually can find good running shoes, tho old model but its worth the price..",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-26 00:58:53+00:00,derazor,"Hisashiburi said:
Thank you!

No stock else cop liao",Thank you!,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-26 01:09:17+00:00,derazor,"myhairverypain said:
What kind streetwear you wanna talk about? Got low-end stuff and high-end a little difficult to discuss since most ppl has different taste and needs.

Maybe Supreme ? BBC ? Actually looking at Ts nia..
Get online cheaper?",What kind streetwear you wanna talk about? Got low-end stuff and high-end a little difficult to discuss since most ppl has different taste and needs.,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-26 02:50:59+00:00,kosongice,"Anyone have rough estimate prices of the following and where to get locally for good prices? Thanks in advance!

Puma Suede
Nike Flyknit Max (the rainbow one)
Nike Roshe Triple Black
Nike Air Trainer Leather Team Red

Sent from my toaster oven using GAGT",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-26 03:38:41+00:00,Hisashiburi,"Saw that there will be a blue nike inneva woven shoe at the end of the month.
Dont know if sg will get it but if sg gets it, which stores might carry it?

http://hypebeast.com/2016/4/nike-free-inneva-woven-blue-ss16

Thanks!",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-26 09:13:19+00:00,derazor,"http://hypebeast.com/2016/4/adidas-zx-flux-adv

3rd pic damn nice . Check adidas sg website no have",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-26 14:15:56+00:00,derazor,"https://saints.com.sg/products/adidas-nmd-runner-pk-og?variant=17918907137

Cheap compared to ebay?",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-26 14:20:53+00:00,myhairverypain,"derazor said:
Maybe Supreme ? BBC ? Actually looking at Ts nia..
Get online cheaper?

Oh nowadays still got people buy Supreme and BBC?

I think Supreme still OK but BBC already not popular. If you want relative popular brands perhaps Stussy UsVsThem Undftd might be better choice. All of which you can get from Cineleisure. Depending on the style sometimes Carhartt has nice stuff too or get higher end stuff online. Btw hypebeast store now 25% off","Maybe Supreme ? BBC ? Actually looking at Ts nia..
Get online cheaper?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-28 23:09:48+00:00,Tornesoul,do nike stores stock roshe one? or where is my best bet? typical price?,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-30 10:48:53+00:00,derazor,"Since now nmd so ex might as well go for ultra boost off the shelf ?
What you guys think ? The ST UB not so nice right ? Got other models? Buy from Adidas shop?",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-30 10:59:27+00:00,szeli,"Tornesoul said:
do nike stores stock roshe one? or where is my best bet? typical price?

just go queensway. everything is there...",do nike stores stock roshe one? or where is my best bet? typical price?,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-04-30 11:00:13+00:00,szeli,"derazor said:
Since now nmd so ex might as well go for ultra boost off the shelf ?
What you guys think ? The ST UB not so nice right ? Got other models? Buy from Adidas shop?

ultra boost is a performance model. nmd is a fashion model...","Since now nmd so ex might as well go for ultra boost off the shelf ?
What you guys think ? The ST UB not so nice right ? Got other models? Buy from Adidas shop?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-05-01 00:48:18+00:00,vrxt79,"just to share, while searching for the nike sock dart....found some stock for prestos and sock dart on menlook

http://www.menlook.com/sg/sneakers/black-dart-se-sock-shoe-nike-312524.html

hoot before they are gone. good pricing too!",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-05-01 01:04:59+00:00,xtwis7,I suppose pretty much all the online shops are out of stock of any NMD,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-05-01 01:09:06+00:00,vrxt79,"xtwis7 said:
I suppose any online shops are out of stock of any NMD

yup, best chance is on carousell",I suppose any online shops are out of stock of any NMD,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-05-01 19:42:25+00:00,poingyo,"if i wanted to get a white sneaker, which 1 u all recommend?

nike air force 1
adidas stan smith (indigo)
adidas superstar (full white)

or any better alternative?

also where can get a best price (cheaper than retail price)?

edit: i do not want the sneaker look too sporty.. more like a fashion and versatile wear.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-05-01 19:56:24+00:00,szeli,"poingyo said:
if i wanted to get a white sneaker, which 1 u all recommend?

nike air force 1
adidas stan smith (indigo)
adidas superstar (full white)

or any better alternative?

also where can get a best price (cheaper than retail price)?
Click to expand...

huarache all white or nmd all white...","if i wanted to get a white sneaker, which 1 u all recommend?

nike air force 1
adidas stan smith (indigo)
adidas superstar (full white)

or any better alternative?

also where can get a best price (cheaper than retail price)?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-05-01 20:18:33+00:00,kosongice,"Leftfoot, LE and Tangs aside, where can see see look look sneakers ah? No particular model in mind, but interested in New Balance, Nike, Puma and Onitsuka Tiger. Been to Cineleisure and Tangs Orchard, nothing caught my eye leh.

Huaraches look pretty in photos but the rubber tag at the back looks rather flimsy and cheap IRL. Craftsmanship at the seams not very good also. ):

Sent from my toaster oven using GAGT",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-05-02 09:33:52+00:00,derazor,"poingyo said:
if i wanted to get a white sneaker, which 1 u all recommend?

nike air force 1
adidas stan smith (indigo)
adidas superstar (full white)

or any better alternative?

also where can get a best price (cheaper than retail price)?
Click to expand...

Check out Adidas ZX Adv quite nice $149","if i wanted to get a white sneaker, which 1 u all recommend?

nike air force 1
adidas stan smith (indigo)
adidas superstar (full white)

or any better alternative?

also where can get a best price (cheaper than retail price)?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-05-02 11:23:42+00:00,poingyo,"szeli said:
huarache all white or nmd all white...

derazor said:
Check out Adidas ZX Adv quite nice $149

huarache and ZX adv look too sporty..

i want more ""sneaker"" looking.. ahahha

i quite like nike air force 1 but i scared too bulky.",huarache all white or nmd all white...,
HardwareZone,https://forums.hardwarezone.com.sg/threads/the-sneakers-shoe-thread-part-2.4743235/page-71,The Sneakers/Shoe Thread - Part 2,2016-05-02 18:47:46+00:00,shannen,"poingyo said:
huarache and ZX adv look too sporty..

i want more ""sneaker"" looking.. ahahha

i quite like nike air force 1 but i scared too bulky.

Just get a Stan Smith.","huarache and ZX adv look too sporty..

i want more ""sneaker"" looking.. ahahha

i quite like nike air force 1 but i scared too bulky.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-05-13 03:46:35+00:00,pawweshark,"Prices at citigate

I am planning to visit HK in middle of June.
Have read about citigate so will go there but can someone tell me the prices
for example

Sportsshoes at Adidas,Puma and Nike
Shirts,jackets and t-shirts at Polo ralph Lauren
Shorts and other clothes
Golf shirts (PIKE)

Want to compare with the price here in SWEDEN

Thanks",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-05-13 09:03:10+00:00,SongLongZi,"pawweshark said:
I am planning to visit HK in middle of June.
Have read about citigate so will go there but can someone tell me the prices
for example

Sportsshoes at Adidas,Puma and Nike
Shirts,jackets and t-shirts at Polo ralph Lauren
Shorts and other clothes
Golf shirts (PIKE)

Want to compare with the price here in SWEDEN

Thanks
Click to expand...



i dont know the price in sweden how to compare for you? if compared to sg.....citygate prices are 20-40% cheaper.. ralph lauren,burberry,coach..sports brand like adidas nike etc etc are around 20% cheaper..their soccer jersey are at least 30-40% cheaper..","I am planning to visit HK in middle of June.
Have read about citigate so will go there but can someone tell me the prices
for example

Sportsshoes at Adidas,Puma and Nike
Shirts,jackets and t-shirts at Polo ralph Lauren
Shorts and other clothes
Golf shirts (PIKE)

Want to compare with the price here in SWEDEN

Thanks",
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-05-13 09:42:23+00:00,guanguan,"Anyone been to SHAM SHUI PO MARKETS AREA? Believed to be located at Cheung Sha Wan Road.

How isit down there?

Thanks for comments",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-05-14 00:47:48+00:00,pawweshark,"SongLongZi said:
i dont know the price in sweden how to compare for you? if compared to sg.....citygate prices are 20-40% cheaper.. ralph lauren,burberry,coach..sports brand like adidas nike etc etc are around 20% cheaper..their soccer jersey are at least 30-40% cheaper..

Ok i am from Sweden and knows the prices here in Sweden
But how is the pricetags in Citygate

Is it possible to buy a pair of shoes from Nike and Adidas for about 200HKD each
or is the price range higher??

If someone have bought these kind of goods from Citygate plz post your
stuff here and also the price","i dont know the price in sweden how to compare for you? if compared to sg.....citygate prices are 20-40% cheaper.. ralph lauren,burberry,coach..sports brand like adidas nike etc etc are around 20% cheaper..their soccer jersey are at least 30-40% cheaper..",
